Ian Machado Garry*Jordan Williams*Welterweight*win*November 06, 2021*
Chris Barnett*Gian Villante*Heavyweight*win*November 06, 2021*
Dustin Jacoby*John Allan*Light Heavyweight*win*November 06, 2021*
Melsik Baghdasaryan*Bruno Souza*Featherweight*win*November 06, 2021*
Ode Osbourne*CJ Vergara*Flyweight*win*November 06, 2021*
Glover Teixeira*Jan Blachowicz*Light Heavyweight*win*October 30, 2021*
Petr Yan*Cory Sandhagen*Bantamweight*win*October 30, 2021*
Islam Makhachev*Dan Hooker*Lightweight*win*October 30, 2021*
Alexander Volkov*Marcin Tybura*Heavyweight*win*October 30, 2021*
Khamzat Chimaev*Li Jingliang*Welterweight*win*October 30, 2021*
Magomed Ankalaev*Volkan Oezdemir*Light Heavyweight*win*October 30, 2021*
Amanda Ribas*Virna Jandiroba*Women's Strawweight*win*October 30, 2021*
Zubaira Tukhugov*Ricardo Ramos*Featherweight*win*October 30, 2021*
Albert Duraev*Roman Kopylov*Middleweight*win*October 30, 2021*
Elizeu Zaleski dos Santos*Benoit Saint Denis*Welterweight*win*October 30, 2021*
Michal Oleksiejczuk*Shamil Gamzatov*Light Heavyweight*win*October 30, 2021*
Lerone Murphy*Makwan Amirkhani*Featherweight*win*October 30, 2021*
Andre Petroski*Hu Yaozong*Middleweight*win*October 30, 2021*
Tagir Ulanbekov*Allan Nascimento*Flyweight*win*October 30, 2021*
Marvin Vettori*Paulo Costa*Light Heavyweight*win*October 23, 2021*
Grant Dawson*Ricky Glenn*Lightweight*draw*October 23, 2021*
Jessica-Rose Clark*Joselyne Edwards*Women's Bantamweight*win*October 23, 2021*
Alex Caceres*SeungWoo Choi*Featherweight*win*October 23, 2021*
Francisco Trinaldo*Dwight Grant*Welterweight*win*October 23, 2021*
Nicolae Negumereanu*Ike Villanueva*Light Heavyweight*win*October 23, 2021*
Gregory Rodrigues*JunYong Park*Middleweight*win*October 23, 2021*
Mason Jones*David Onama*Lightweight*win*October 23, 2021*
Tabatha Ricci*Maria Oliveira*Women's Strawweight*win*October 23, 2021*
Jamie Pickett*Laureano Staropoli*Middleweight*win*October 23, 2021*
Jai Herbert*Khama Worthy*Lightweight*win*October 23, 2021*
Jeff Molina*Daniel Lacerda*Flyweight*win*October 23, 2021*
Randa Markos*Livinha Souza*Women's Strawweight*win*October 23, 2021*
Jonathan Martinez*Zviad Lazishvili*Bantamweight*win*October 23, 2021*
Norma Dumont*Aspen Ladd*Women's Featherweight*win*October 16, 2021*
Andrei Arlovski*Carlos Felipe*Heavyweight*win*October 16, 2021*
Jim Miller*Erick Gonzalez*Lightweight*win*October 16, 2021*
Manon Fiorot*Mayra Bueno Silva*Women's Flyweight*win*October 16, 2021*
Nate Landwehr*Ludovit Klein*Featherweight*win*October 16, 2021*
Bruno Silva*Andrew Sanchez*Middleweight*win*October 16, 2021*
Danny Roberts*Ramazan Emeev*Welterweight*win*October 16, 2021*
Luana Carolina*Loopy Godinez*Women's Flyweight*win*October 16, 2021*
Batgerel Danaa*Brandon Davis*Bantamweight*win*October 16, 2021*
Ariane Carnelossi*Istela Nunes*Women's Strawweight*win*October 16, 2021*
Marina Rodriguez*Mackenzie Dern*Women's Strawweight*win*October 09, 2021*
Randy Brown*Jared Gooden*Welterweight*win*October 09, 2021*
Matheus Nicolau*Tim Elliott*Flyweight*win*October 09, 2021*
Mariya Agapova*Sabina Mazo*Women's Flyweight*win*October 09, 2021*
Chris Gutierrez*Felipe Colares*Bantamweight*win*October 09, 2021*
Alexandr Romanov*Jared Vanderaa*Heavyweight*win*October 09, 2021*
Damon Jackson*Charles Rosa*Featherweight*win*October 09, 2021*
Loopy Godinez*Silvana Gomez Juarez*Women's Strawweight*win*October 09, 2021*
Steve Garcia*Charlie Ontiveros*Lightweight*win*October 09, 2021*
Thiago Santos*Johnny Walker*Light Heavyweight*win*October 02, 2021*
Kevin Holland*Kyle Daukaus*Middleweight*draw*October 02, 2021*
Niko Price*Alex Oliveira*Welterweight*win*October 02, 2021*
Krzysztof Jotko*Misha Cirkunov*Middleweight*win*October 02, 2021*
Alexander Hernandez*Mike Breeden*Lightweight*win*October 02, 2021*
Jared Gordon*Joe Solecki*Lightweight*win*October 02, 2021*
Casey O'Neill*Antonina Shevchenko*Women's Flyweight*win*October 02, 2021*
Karol Rosa*Bethe Correia*Women's Bantamweight*win*October 02, 2021*
Jamie Mullarkey*Devonte Smith*Lightweight*win*October 02, 2021*
Douglas Silva de Andrade*Gaetano Pirrello*Bantamweight*win*October 02, 2021*
Stephanie Egger*Shanna Young*Women's Bantamweight*win*October 02, 2021*
Alejandro Perez*Johnny Eduardo*Bantamweight*win*October 02, 2021*
Alexander Volkanovski*Brian Ortega*Featherweight*win*September 25, 2021*
Valentina Shevchenko*Lauren Murphy*Women's Flyweight*win*September 25, 2021*
Robbie Lawler*Nick Diaz*Middleweight*win*September 25, 2021*
Curtis Blaydes*Jairzinho Rozenstruik*Heavyweight*win*September 25, 2021*
Jessica Andrade*Cynthia Calvillo*Women's Flyweight*win*September 25, 2021*
Merab Dvalishvili*Marlon Moraes*Bantamweight*win*September 25, 2021*
Dan Hooker*Nasrat Haqparast*Lightweight*win*September 25, 2021*
Chris Daukaus*Shamil Abdurakhimov*Heavyweight*win*September 25, 2021*
Taila Santos*Roxanne Modafferi*Women's Flyweight*win*September 25, 2021*
Jalin Turner*Uros Medic*Lightweight*win*September 25, 2021*
Nick Maximov*Cody Brundage*Middleweight*win*September 25, 2021*
Matthew Semelsberger*Martin Sano*Welterweight*win*September 25, 2021*
Jonathan Pearce*Omar Morales*Featherweight*win*September 25, 2021*
Anthony Smith*Ryan Spann*Light Heavyweight*win*September 18, 2021*
Ion Cutelaba*Devin Clark*Light Heavyweight*win*September 18, 2021*
Ariane da Silva*Mandy Bohm*Women's Flyweight*win*September 18, 2021*
Arman Tsarukyan*Christos Giagos*Lightweight*win*September 18, 2021*
Nate Maness*Tony Gravely*Bantamweight*win*September 18, 2021*
Joaquin Buckley*Antonio Arroyo*Middleweight*win*September 18, 2021*
Tafon Nchukwi*Mike Rodriguez*Light Heavyweight*win*September 18, 2021*
Raquel Pennington*Pannie Kianzad*Women's Bantamweight*win*September 18, 2021*
Rongzhu*Brandon Jenkins*Lightweight*win*September 18, 2021*
Montel Jackson*JP Buys*Bantamweight*win*September 18, 2021*
Erin Blanchfield*Sarah Alpar*Women's Flyweight*win*September 18, 2021*
Carlston Harris*Impa Kasanganay*Welterweight*win*September 18, 2021*
Gustavo Lopez*Alatengheili*Bantamweight*draw*September 18, 2021*
Hannah Goldy*Emily Whitmire*Women's Flyweight*win*September 18, 2021*
Derek Brunson*Darren Till*Middleweight*win*September 04, 2021*
Tom Aspinall*Serghei Spivac*Heavyweight*win*September 04, 2021*
Alex Morono*David Zawada*Welterweight*win*September 04, 2021*
Khalil Rountree Jr.*Modestas Bukauskas*Light Heavyweight*win*September 04, 2021*
Paddy Pimblett*Luigi Vendramini*Lightweight*win*September 04, 2021*
Molly McCann*Ji Yeon Kim*Women's Flyweight*win*September 04, 2021*
Jack Shore*Liudvik Sholinian*Bantamweight*win*September 04, 2021*
Julian Erosa*Charles Jourdain*Catch Weight*win*September 04, 2021*
Marc-Andre Barriault*Dalcha Lungiambula*Middleweight*win*September 04, 2021*
Giga Chikadze*Edson Barboza*Featherweight*win*August 28, 2021*
Bryan Battle*Gilbert Urbina*Middleweight*win*August 28, 2021*
Ricky Turcios*Brady Hiestand*Bantamweight*win*August 28, 2021*
Daniel Rodriguez*Kevin Lee*Welterweight*win*August 28, 2021*
Andre Petroski*Micheal Gillmore*Middleweight*win*August 28, 2021*
Gerald Meerschaert*Makhmud Muradov*Middleweight*win*August 28, 2021*
Abdul Razak Alhassan*Alessio Di Chirico*Middleweight*win*August 28, 2021*
Wellington Turman*Sam Alvey*Middleweight*win*August 28, 2021*
Dustin Jacoby*Darren Stewart*Light Heavyweight*win*August 28, 2021*
JJ Aldrich*Vanessa Demopoulos*Women's Flyweight*win*August 28, 2021*
Pat Sabatini*Jamall Emmers*Featherweight*win*August 28, 2021*
Mana Martinez*Guido Cannetti*Bantamweight*win*August 28, 2021*
Jared Cannonier*Kelvin Gastelum*Middleweight*win*August 21, 2021*
Mark Madsen*Clay Guida*Lightweight*win*August 21, 2021*
Parker Porter*Chase Sherman*Heavyweight*win*August 21, 2021*
Saidyokub Kakhramonov*Trevin Jones*Bantamweight*win*August 21, 2021*
Vinc Pichel*Austin Hubbard*Lightweight*win*August 21, 2021*
Alexandre Pantoja*Brandon Royval*Flyweight*win*August 21, 2021*
Austin Lingo*Luis Saldana*Featherweight*win*August 21, 2021*
Brian Kelleher*Domingo Pilarte*Bantamweight*win*August 21, 2021*
Josiane Nunes*Bea Malecki*Women's Bantamweight*win*August 21, 2021*
William Knight*Fabio Cherant*Light Heavyweight*win*August 21, 2021*
Ignacio Bahamondes*Roosevelt Roberts*Lightweight*win*August 21, 2021*
Ramiz Brahimaj*Sasha Palatnikov*Welterweight*win*August 21, 2021*
Ciryl Gane*Derrick Lewis*Heavyweight*win*August 07, 2021*
Jose Aldo*Pedro Munhoz*Bantamweight*win*August 07, 2021*
Vicente Luque*Michael Chiesa*Welterweight*win*August 07, 2021*
Tecia Pennington*Angela Hill*Women's Strawweight*win*August 07, 2021*
Song Yadong*Casey Kenney*Bantamweight*win*August 07, 2021*
Rafael Fiziev*Bobby Green*Lightweight*win*August 07, 2021*
Vince Morales*Drako Rodriguez*Bantamweight*win*August 07, 2021*
Alonzo Menifield*Ed Herman*Light Heavyweight*win*August 07, 2021*
Jessica Penne*Karolina Kowalkiewicz*Women's Strawweight*win*August 07, 2021*
Manel Kape*Ode Osbourne*Flyweight*win*August 07, 2021*
Miles Johns*Anderson Dos Santos*Bantamweight*win*August 07, 2021*
Melissa Gatto*Victoria Leonardo*Women's Flyweight*win*August 07, 2021*
Johnny Munoz*Jamey Simmons*Bantamweight*win*August 07, 2021*
Sean Strickland*Uriah Hall*Middleweight*win*July 31, 2021*
Cheyanne Vlismas*Gloria de Paula*Women's Strawweight*win*July 31, 2021*
Jared Gooden*Niklas Stolze*Welterweight*win*July 31, 2021*
Melsik Baghdasaryan*Collin Anglin*Featherweight*win*July 31, 2021*
Jason Witt*Bryan Barberena*Welterweight*win*July 31, 2021*
Chris Gruetzemacher*Rafa Garcia*Lightweight*win*July 31, 2021*
Danny Chavez*Kai Kamaka*Featherweight*draw*July 31, 2021*
Jinh Yu Frey*Ashley Yoder*Women's Strawweight*win*July 31, 2021*
Zarrukh Adashev*Ryan Benoit*Flyweight*win*July 31, 2021*
Phil Rowe*Orion Cosce*Welterweight*win*July 31, 2021*
TJ Dillashaw*Cory Sandhagen*Bantamweight*win*July 24, 2021*
Raulian Paiva*Kyler Phillips*Bantamweight*win*July 24, 2021*
Darren Elkins*Darrick Minner*Featherweight*win*July 24, 2021*
Maycee Barber*Miranda Maverick*Women's Flyweight*win*July 24, 2021*
Adrian Yanez*Randy Costa*Bantamweight*win*July 24, 2021*
Brendan Allen*Punahele Soriano*Middleweight*win*July 24, 2021*
Nassourdine Imavov*Ian Heinisch*Middleweight*win*July 24, 2021*
Mickey Gall*Jordan Williams*Welterweight*win*July 24, 2021*
Julio Arce*Andre Ewell*Bantamweight*win*July 24, 2021*
Sijara Eubanks*Elise Reed*Women's Flyweight*win*July 24, 2021*
Diana Belbita*Hannah Goldy*Women's Strawweight*win*July 24, 2021*
Islam Makhachev*Thiago Moises*Lightweight*win*July 17, 2021*
Miesha Tate*Marion Reneau*Women's Bantamweight*win*July 17, 2021*
Mateusz Gamrot*Jeremy Stephens*Lightweight*win*July 17, 2021*
Rodolfo Vieira*Dustin Stoltzfus*Middleweight*win*July 17, 2021*
Billy Quarantillo*Gabriel Benitez*Featherweight*win*July 17, 2021*
Daniel Rodriguez*Preston Parsons*Welterweight*win*July 17, 2021*
Amanda Lemos*Montserrat Conejo Ruiz*Women's Strawweight*win*July 17, 2021*
Sergey Morozov*Khalid Taha*Bantamweight*win*July 17, 2021*
Malcolm Gordon*Francisco Figueiredo*Flyweight*win*July 17, 2021*
Alan Baudot*Rodrigo Nascimento*Heavyweight*draw*July 17, 2021*
Dustin Poirier*Conor McGregor*Lightweight*win*July 10, 2021*
Gilbert Burns*Stephen Thompson*Welterweight*win*July 10, 2021*
Tai Tuivasa*Greg Hardy*Heavyweight*win*July 10, 2021*
Irene Aldana*Yana Santos*Women's Bantamweight*win*July 10, 2021*
Sean O'Malley*Kris Moutinho*Bantamweight*win*July 10, 2021*
Max Griffin*Carlos Condit*Welterweight*win*July 10, 2021*
Michel Pereira*Niko Price*Welterweight*win*July 10, 2021*
Ilia Topuria*Ryan Hall*Featherweight*win*July 10, 2021*
Dricus Du Plessis*Trevin Giles*Middleweight*win*July 10, 2021*
Jennifer Maia*Jessica Eye*Women's Flyweight*win*July 10, 2021*
Brad Tavares*Omari Akhmedov*Middleweight*win*July 10, 2021*
Zhalgas Zhumagulov*Jerome Rivera*Flyweight*win*July 10, 2021*
Ciryl Gane*Alexander Volkov*Heavyweight*win*June 26, 2021*
Tanner Boser*Ovince Saint Preux*Heavyweight*win*June 26, 2021*
Timur Valiev*Raoni Barcelos*Bantamweight*win*June 26, 2021*
Andre Fili*Daniel Pineda*Featherweight*draw*June 26, 2021*
Tim Means*Nicolas Dalby*Welterweight*win*June 26, 2021*
Renato Moicano*Jai Herbert*Lightweight*win*June 26, 2021*
Kennedy Nzechukwu*Danilo Marques*Light Heavyweight*win*June 26, 2021*
Shavkat Rakhmonov*Michel Prazeres*Welterweight*win*June 26, 2021*
Jeremiah Wells*Warlley Alves*Welterweight*win*June 26, 2021*
Marcin Prachnio*Ike Villanueva*Light Heavyweight*win*June 26, 2021*
Julia Avila*Julija Stoliarenko*Women's Bantamweight*win*June 26, 2021*
Charles Rosa*Justin Jaynes*Featherweight*win*June 26, 2021*
Damir Hadzovic*Yancy Medeiros*Lightweight*win*June 26, 2021*
Chan Sung Jung*Dan Ige*Featherweight*win*June 19, 2021*
Serghei Spivac*Aleksei Oleinik*Heavyweight*win*June 19, 2021*
Marlon Vera*Davey Grant*Bantamweight*win*June 19, 2021*
SeungWoo Choi*Julian Erosa*Featherweight*win*June 19, 2021*
Bruno Silva*Wellington Turman*Middleweight*win*June 19, 2021*
Matt Brown*Dhiego Lima*Welterweight*win*June 19, 2021*
Nicolae Negumereanu*Aleksa Camur*Light Heavyweight*win*June 19, 2021*
Virna Jandiroba*Kanako Murata*Women's Strawweight*win*June 19, 2021*
Khaos Williams*Matthew Semelsberger*Welterweight*win*June 19, 2021*
Josh Parisian*Roque Martinez*Heavyweight*win*June 19, 2021*
Ricky Glenn*Joaquim Silva*Lightweight*win*June 19, 2021*
Casey O'Neill*Lara Procopio*Women's Flyweight*win*June 19, 2021*
Israel Adesanya*Marvin Vettori*Middleweight*win*June 12, 2021*
Brandon Moreno*Deiveson Figueiredo*Flyweight*win*June 12, 2021*
Leon Edwards*Nate Diaz*Welterweight*win*June 12, 2021*
Belal Muhammad*Demian Maia*Welterweight*win*June 12, 2021*
Paul Craig*Jamahal Hill*Light Heavyweight*win*June 12, 2021*
Brad Riddell*Drew Dober*Lightweight*win*June 12, 2021*
Eryk Anders*Darren Stewart*Light Heavyweight*win*June 12, 2021*
Lauren Murphy*Joanne Wood*Women's Flyweight*win*June 12, 2021*
Movsar Evloev*Hakeem Dawodu*Featherweight*win*June 12, 2021*
Pannie Kianzad*Alexis Davis*Women's Bantamweight*win*June 12, 2021*
Terrance McKinney*Matt Frevola*Lightweight*win*June 12, 2021*
Steven Peterson*Chase Hooper*Featherweight*win*June 12, 2021*
Fares Ziam*Luigi Vendramini*Lightweight*win*June 12, 2021*
Carlos Felipe*Jake Collier*Heavyweight*win*June 12, 2021*
Jairzinho Rozenstruik*Augusto Sakai*Heavyweight*win*June 05, 2021*
Marcin Tybura*Walt Harris*Heavyweight*win*June 05, 2021*
Roman Dolidze*Laureano Staropoli*Middleweight*win*June 05, 2021*
Santiago Ponzinibbio*Miguel Baeza*Welterweight*win*June 05, 2021*
Gregory Rodrigues*Dusko Todorovic*Middleweight*win*June 05, 2021*
Montana De La Rosa*Ariane da Silva*Women's Flyweight*win*June 05, 2021*
Ilir Latifi*Tanner Boser*Heavyweight*win*June 05, 2021*
Muslim Salikhov*Francisco Trinaldo*Welterweight*win*June 05, 2021*
Kamuela Kirk*Makwan Amirkhani*Featherweight*win*June 05, 2021*
Alan Patrick*Mason Jones*Lightweight*draw*June 05, 2021*
Manon Fiorot*Tabatha Ricci*Women's Flyweight*win*June 05, 2021*
Sean Woodson*Youssef Zalal*Featherweight*win*June 05, 2021*
Claudio Puelles*Jordan Leavitt*Lightweight*win*June 05, 2021*
Rob Font*Cody Garbrandt*Bantamweight*win*May 22, 2021*
Carla Esparza*Yan Xiaonan*Women's Strawweight*win*May 22, 2021*
Jared Vanderaa*Justin Tafa*Heavyweight*win*May 22, 2021*
Norma Dumont*Felicia Spencer*Women's Featherweight*win*May 22, 2021*
Ricardo Ramos*Bill Algeo*Featherweight*win*May 22, 2021*
Jack Hermansson*Edmen Shahbazyan*Middleweight*win*May 22, 2021*
Ben Rothwell*Chris Barnett*Heavyweight*win*May 22, 2021*
Court McGee*Claudio Silva*Welterweight*win*May 22, 2021*
Bruno Silva*Victor Rodriguez*Flyweight*win*May 22, 2021*
Josh Culibao*Shayilan Nuerdanbieke*Featherweight*win*May 22, 2021*
David Dvorak*Juancamilo Ronderos*Flyweight*win*May 22, 2021*
Damir Ismagulov*Rafael Alves*Lightweight*win*May 22, 2021*
Charles Oliveira*Michael Chandler*Lightweight*win*May 15, 2021*
Beneil Dariush*Tony Ferguson*Lightweight*win*May 15, 2021*
Matt Schnell*Rogerio Bontorin*Bantamweight*draw*May 15, 2021*
Katlyn Cerminara*Viviane Araujo*Women's Flyweight*win*May 15, 2021*
Edson Barboza*Shane Burgos*Featherweight*win*May 15, 2021*
Andre Muniz*Jacare Souza*Middleweight*win*May 15, 2021*
Lando Vannata*Mike Grundy*Featherweight*win*May 15, 2021*
Jordan Wright*Jamie Pickett*Middleweight*win*May 15, 2021*
Andrea Lee*Antonina Shevchenko*Women's Flyweight*win*May 15, 2021*
Priscila Cachoeira*Gina Mazany*Women's Flyweight*win*May 15, 2021*
Tucker Lutz*Kevin Aguilar*Featherweight*win*May 15, 2021*
Christos Giagos*Sean Soriano*Lightweight*win*May 15, 2021*
Marina Rodriguez*Michelle Waterson-Gomez*Women's Flyweight*win*May 08, 2021*
Alex Morono*Donald Cerrone*Welterweight*win*May 08, 2021*
Neil Magny*Geoff Neal*Welterweight*win*May 08, 2021*
Marcos Rogerio de Lima*Maurice Greene*Heavyweight*win*May 08, 2021*
Gregor Gillespie*Diego Ferreira*Lightweight*win*May 08, 2021*
Phil Hawes*Kyle Daukaus*Middleweight*win*May 08, 2021*
Michael Trizano*Ludovit Klein*Featherweight*win*May 08, 2021*
JunYong Park*Tafon Nchukwi*Middleweight*win*May 08, 2021*
Carlston Harris*Christian Aguilera*Welterweight*win*May 08, 2021*
Jiri Prochazka*Dominick Reyes*Light Heavyweight*win*May 01, 2021*
Giga Chikadze*Cub Swanson*Featherweight*win*May 01, 2021*
Ion Cutelaba*Dustin Jacoby*Light Heavyweight*draw*May 01, 2021*
Sean Strickland*Krzysztof Jotko*Middleweight*win*May 01, 2021*
Merab Dvalishvili*Cody Stamann*Bantamweight*win*May 01, 2021*
Luana Pinheiro*Randa Markos*Women's Strawweight*win*May 01, 2021*
TJ Brown*Kai Kamaka*Featherweight*win*May 01, 2021*
Luana Carolina*Poliana Botelho*Women's Flyweight*win*May 01, 2021*
Loma Lookboonmee*Sam Hughes*Women's Strawweight*win*May 01, 2021*
Andreas Michailidis*KB Bhullar*Middleweight*win*May 01, 2021*
Felipe Colares*Luke Sanders*Featherweight*win*May 01, 2021*
Kamaru Usman*Jorge Masvidal*Welterweight*win*April 24, 2021*
Rose Namajunas*Zhang Weili*Women's Strawweight*win*April 24, 2021*
Valentina Shevchenko*Jessica Andrade*Women's Flyweight*win*April 24, 2021*
Uriah Hall*Chris Weidman*Middleweight*win*April 24, 2021*
Anthony Smith*Jimmy Crute*Light Heavyweight*win*April 24, 2021*
Randy Brown*Alex Oliveira*Welterweight*win*April 24, 2021*
Dwight Grant*Stefan Sekulic*Welterweight*win*April 24, 2021*
Brendan Allen*Karl Roberson*Middleweight*win*April 24, 2021*
Pat Sabatini*Tristan Connelly*Featherweight*win*April 24, 2021*
Batgerel Danaa*Kevin Natividad*Bantamweight*win*April 24, 2021*
Kazula Vargas*Rongzhu*Lightweight*win*April 24, 2021*
Jeff Molina*Aoriqileng*Flyweight*win*April 24, 2021*
Ariane Carnelossi*Liang Na*Women's Strawweight*win*April 24, 2021*
Robert Whittaker*Kelvin Gastelum*Middleweight*win*April 17, 2021*
Andrei Arlovski*Chase Sherman*Heavyweight*win*April 17, 2021*
Jacob Malkoun*Abdul Razak Alhassan*Middleweight*win*April 17, 2021*
Tracy Cortez*Justine Kish*Women's Flyweight*win*April 17, 2021*
Luis Pena*Alexander Munoz*Lightweight*win*April 17, 2021*
Alexandr Romanov*Juan Espino*Heavyweight*win*April 17, 2021*
Jessica Penne*Loopy Godinez*Women's Strawweight*win*April 17, 2021*
Gerald Meerschaert*Bartosz Fabinski*Middleweight*win*April 17, 2021*
Austin Hubbard*Dakota Bush*Lightweight*win*April 17, 2021*
Tony Gravely*Anthony Birchak*Bantamweight*win*April 17, 2021*
Marvin Vettori*Kevin Holland*Middleweight*win*April 10, 2021*
Arnold Allen*Sodiq Yusuff*Featherweight*win*April 10, 2021*
Julian Marquez*Sam Alvey*Middleweight*win*April 10, 2021*
Mackenzie Dern*Nina Nunes*Women's Strawweight*win*April 10, 2021*
Daniel Rodriguez*Mike Perry*Welterweight*win*April 10, 2021*
Joe Solecki*Jim Miller*Lightweight*win*April 10, 2021*
Mateusz Gamrot*Scott Holtzman*Lightweight*win*April 10, 2021*
John Makdessi*Ignacio Bahamondes*Lightweight*win*April 10, 2021*
Jarjis Danho*Yorgan De Castro*Heavyweight*win*April 10, 2021*
Jack Shore*Hunter Azure*Bantamweight*win*April 10, 2021*
Luis Saldana*Jordan Griffin*Featherweight*win*April 10, 2021*
Da Woon Jung*William Knight*Light Heavyweight*win*April 10, 2021*
Impa Kasanganay*Sasha Palatnikov*Welterweight*win*April 10, 2021*
Francis Ngannou*Stipe Miocic*Heavyweight*win*March 27, 2021*
Vicente Luque*Tyron Woodley*Welterweight*win*March 27, 2021*
Sean O'Malley*Thomas Almeida*Bantamweight*win*March 27, 2021*
Miranda Maverick*Gillian Robertson*Women's Flyweight*win*March 27, 2021*
Jamie Mullarkey*Khama Worthy*Lightweight*win*March 27, 2021*
Alonzo Menifield*Fabio Cherant*Light Heavyweight*win*March 27, 2021*
Abubakar Nurmagomedov*Jared Gooden*Welterweight*win*March 27, 2021*
Michal Oleksiejczuk*Modestas Bukauskas*Light Heavyweight*win*March 27, 2021*
Omar Morales*Shane Young*Featherweight*win*March 27, 2021*
Marc-Andre Barriault*Abu Azaitar*Middleweight*win*March 27, 2021*
Derek Brunson*Kevin Holland*Middleweight*win*March 20, 2021*
Max Griffin*Song Kenan*Welterweight*win*March 20, 2021*
Montserrat Conejo Ruiz*Cheyanne Vlismas*Women's Strawweight*win*March 20, 2021*
Adrian Yanez*Gustavo Lopez*Bantamweight*win*March 20, 2021*
Tai Tuivasa*Harry Hunsucker*Heavyweight*win*March 20, 2021*
Macy Chiasson*Marion Reneau*Women's Bantamweight*win*March 20, 2021*
Grant Dawson*Leonardo Santos*Lightweight*win*March 20, 2021*
Trevin Giles*Roman Dolidze*Middleweight*win*March 20, 2021*
Montel Jackson*Jesse Strader*Bantamweight*win*March 20, 2021*
Bruno Silva*JP Buys*Flyweight*win*March 20, 2021*
Leon Edwards*Belal Muhammad*Welterweight*draw*March 13, 2021*
Ryan Spann*Misha Cirkunov*Light Heavyweight*win*March 13, 2021*
Dan Ige*Gavin Tucker*Featherweight*win*March 13, 2021*
Davey Grant*Jonathan Martinez*Bantamweight*win*March 13, 2021*
Matheus Nicolau*Manel Kape*Flyweight*win*March 13, 2021*
Eryk Anders*Darren Stewart*Middleweight*draw*March 13, 2021*
Angela Hill*Ashley Yoder*Women's Strawweight*win*March 13, 2021*
Charles Jourdain*Marcelo Rojo*Featherweight*win*March 13, 2021*
Rani Yahya*Ray Rodriguez*Bantamweight*win*March 13, 2021*
Nasrat Haqparast*Rafa Garcia*Lightweight*win*March 13, 2021*
JJ Aldrich*Cortney Casey*Women's Flyweight*win*March 13, 2021*
Jinh Yu Frey*Gloria de Paula*Women's Strawweight*win*March 13, 2021*
Matthew Semelsberger*Jason Witt*Welterweight*win*March 13, 2021*
Jan Blachowicz*Israel Adesanya*Light Heavyweight*win*March 06, 2021*
Amanda Nunes*Megan Anderson*Women's Featherweight*win*March 06, 2021*
Aljamain Sterling*Petr Yan*Bantamweight*win*March 06, 2021*
Islam Makhachev*Drew Dober*Lightweight*win*March 06, 2021*
Aleksandar Rakic*Thiago Santos*Light Heavyweight*win*March 06, 2021*
Dominick Cruz*Casey Kenney*Bantamweight*win*March 06, 2021*
Kyler Phillips*Song Yadong*Bantamweight*win*March 06, 2021*
Askar Askarov*Joseph Benavidez*Flyweight*win*March 06, 2021*
Kai Kara-France*Rogerio Bontorin*Flyweight*win*March 06, 2021*
Tim Elliott*Jordan Espinosa*Flyweight*win*March 06, 2021*
Kennedy Nzechukwu*Carlos Ulberg*Light Heavyweight*win*March 06, 2021*
Sean Brady*Jake Matthews*Welterweight*win*March 06, 2021*
Amanda Lemos*Livinha Souza*Women's Strawweight*win*March 06, 2021*
Uros Medic*Aalon Cruz*Lightweight*win*March 06, 2021*
Trevin Jones*Mario Bautista*Bantamweight*win*March 06, 2021*
Ciryl Gane*Jairzinho Rozenstruik*Heavyweight*win*February 27, 2021*
Magomed Ankalaev*Nikita Krylov*Light Heavyweight*win*February 27, 2021*
Montana De La Rosa*Mayra Bueno Silva*Women's Flyweight*draw*February 27, 2021*
Pedro Munhoz*Jimmie Rivera*Bantamweight*win*February 27, 2021*
Alex Caceres*Kevin Croom*Featherweight*win*February 27, 2021*
Thiago Moises*Alexander Hernandez*Lightweight*win*February 27, 2021*
Alexis Davis*Sabina Mazo*Women's Bantamweight*win*February 27, 2021*
Ronnie Lawrence*Vince Cachero*Bantamweight*win*February 27, 2021*
Dustin Jacoby*Maxim Grishin*Light Heavyweight*win*February 27, 2021*
Derrick Lewis*Curtis Blaydes*Heavyweight*win*February 20, 2021*
Yana Santos*Ketlen Vieira*Women's Bantamweight*win*February 20, 2021*
Darrick Minner*Charles Rosa*Featherweight*win*February 20, 2021*
Chris Daukaus*Aleksei Oleinik*Heavyweight*win*February 20, 2021*
Phil Hawes*Nassourdine Imavov*Middleweight*win*February 20, 2021*
Tom Aspinall*Andrei Arlovski*Heavyweight*win*February 20, 2021*
Jared Gordon*Danny Chavez*Featherweight*win*February 20, 2021*
John Castaneda*Eddie Wineland*Bantamweight*win*February 20, 2021*
Julian Erosa*Nate Landwehr*Featherweight*win*February 20, 2021*
Casey O'Neill*Shana Dobson*Women's Flyweight*win*February 20, 2021*
Aiemann Zahabi*Drako Rodriguez*Bantamweight*win*February 20, 2021*
Serghei Spivac*Jared Vanderaa*Heavyweight*win*February 20, 2021*
Kamaru Usman*Gilbert Burns*Welterweight*win*February 13, 2021*
Alexa Grasso*Maycee Barber*Women's Flyweight*win*February 13, 2021*
Kelvin Gastelum*Ian Heinisch*Middleweight*win*February 13, 2021*
Ricky Simon*Brian Kelleher*Featherweight*win*February 13, 2021*
Julian Marquez*Maki Pitolo*Middleweight*win*February 13, 2021*
